timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8.1","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} [1m]) * 100","1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",environment=""rc"",instance=""yid-k8s-aiops-81-5778cb86bf-tmvfd"",grpc_code=~""Unknown|OK""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"",instance=""{1}"",grpc_code!~""Unknown|OK""}[1m]))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""{2}"",environment=""rc""}[1m])) or vector(1)"
2023-12-14 12:32:00,258.0546875,4560903.2,4032321.066666667,4560903.2,13.299931962214437,23.981191880011462,1
2023-12-14 12:34:00,256.14453125,3570648.8,3375004.266666666,3570648.8,7.0094450288969625,25.01217855332167,1
2023-12-14 12:36:00,269.67578125,5036190.4,4779479.733333333,5036190.4,12.39904892000292,25.90745817001637,1
2023-12-14 12:38:00,256.77734375,4880267.733333333,4561476.8,4880267.733333333,14.15268799776742,25.9714638566705,1
2023-12-14 12:40:00,275.390625,5125522.133333334,4829691.2,5125522.133333334,12.0188838333383,21.385960306652123,1
2023-12-14 12:42:00,265.94140625,4585788.8,4099957.6,4585788.8,15.116307231106072,27.191403603331608,1
2023-12-14 12:44:00,264.71875,4002283.466666667,3892494.666666666,4002283.466666667,11.9212989800144,22.87586862999888,1
2023-12-14 12:46:00,274.74609375,4379816.0,4003654.1333333324,4379816.0,13.052595842228685,20.677845666650683,1
2023-12-14 12:48:00,261.8359375,4186032.266666666,3845385.866666666,4186032.266666666,12.302601379989131,21.77549230999527,1
2023-12-14 12:50:00,267.93359375,4413060.658578856,4014641.2478336217,4413060.658578856,8.839661953950095,25.92524069123793,1
2023-12-14 12:52:00,271.078125,3697518.832077861,3388425.571628558,3697518.832077861,14.085997913476524,18.737966365594435,1
2023-12-14 12:54:00,257.109375,3832448.533333333,3657447.2,3832448.533333333,11.607865893343437,29.60900139665076,1
2023-12-14 12:56:00,269.734375,3440593.8666666667,2904189.066666667,3440593.8666666667,13.883669533339953,21.832960220005283,1
2023-12-14 12:58:00,262.68359375,5327272.533333333,4734130.933333334,5327272.533333333,11.918076186670485,21.97911140998864,1
2023-12-14 13:00:00,254.36328125,6501429.333333332,6015698.666666668,6501429.333333332,8.052019557783044,25.55137848001323,1
2023-12-14 13:02:00,261.96484375,3757639.7333333325,3430349.333333333,3757639.7333333325,14.963977293324811,18.934293830000872,1
2023-12-14 13:04:00,254.875,4522931.733333333,4195384.533333333,4522931.733333333,16.142796937767542,12.469697339984126,1
2023-12-14 13:06:00,258.04296875,4093910.4,3679873.066666667,4093910.4,17.171877824439434,9.708006099996664,1
2023-12-14 13:08:00,257.625,4518465.6,4206422.933333334,4518465.6,13.897627302212644,22.43791550999352,1
2023-12-14 13:10:00,256.09765625,3380492.0,3183701.8666666667,3380492.0,18.264413757780048,29.51353254332692,1
2023-12-14 13:12:00,258.90625,6306284.533333332,5697560.0,6306284.533333332,5.911022220000937,27.784839223337865,1
2023-12-14 13:14:00,254.45703125,4563939.733333333,4207609.066666666,4563939.733333333,13.271543380008854,28.09660841667209,1
2023-12-14 13:16:00,271.82421875,3953515.2,3543900.533333333,3953515.2,16.592988366658876,12.271165843339984,1
2023-12-14 13:18:00,262.796875,2182265.6,2129469.6,2182265.6,13.397211146657352,18.539012293331325,1
2023-12-14 13:20:00,257.44921875,4972809.6,4575209.333333333,4972809.6,19.109253962217032,20.917747813340004,1
2023-12-14 13:22:00,258.05859375,5410193.333333333,4679285.066666666,5410193.333333333,14.169682108881213,21.99039554000289,1
